Date,Coal,Gas,Wind,Solar,Nuclear,Other,Total
3/16/2021,"  101,469 ","  151,012 ","  34,665 ","  9,458 ","  86,414 ","  39,068 ","  422,087 "
3/15/2021,"  91,795 ","  135,903 ","  53,813 ","  9,836 ","  86,598 ","  38,482 ","  416,428 "
3/14/2021,"  68,504 ","  100,400 ","  62,674 ","  10,246 ","  84,035 ","  33,396 ","  359,254 "
3/13/2021,"  80,845 ","  108,216 ","  51,699 ","  9,441 ","  88,703 ","  34,372 ","  373,275 "
3/12/2021,"  88,880 ","  123,110 ","  43,460 ","  9,681 ","  88,945 ","  37,164 ","  391,240 "
3/11/2021,"  84,262 ","  126,160 ","  48,246 ","  9,442 ","  88,886 ","  37,495 ","  394,491 "
3/10/2021,"  76,487 ","  119,543 ","  67,896 ","  10,088 ","  88,843 ","  36,792 ","  399,649 "
3/9/2021,"  80,635 ","  122,817 ","  67,224 ","  10,170 ","  88,690 ","  37,452 ","  406,987 "
3/8/2021,"  89,009 ","  129,186 ","  63,719 ","  11,859 ","  88,676 ","  37,971 ","  420,420 "
3/7/2021,"  82,240 ","  123,082 ","  58,068 ","  11,187 ","  88,746 ","  34,235 ","  397,557 "
3/6/2021,"  90,678 ","  133,365 ","  41,853 ","  10,478 ","  89,210 ","  34,334 ","  399,918 "
3/5/2021,"  97,376 ","  138,785 ","  46,397 ","  11,298 ","  90,032 ","  37,602 ","  421,491 "
3/4/2021,"  90,081 ","  136,781 ","  52,195 ","  12,084 ","  89,407 ","  37,454 ","  418,001 "
3/3/2021,"  97,341 ","  153,211 ","  38,400 ","  9,620 ","  89,632 ","  39,630 ","  427,834 "
3/2/2021,"  95,607 ","  161,145 ","  48,170 ","  10,293 ","  89,764 ","  39,203 ","  444,181 "
3/1/2021,"  98,111 ","  147,742 ","  41,162 ","  9,258 ","  88,952 ","  37,945 ","  423,170 "
2/28/2021,"  78,008 ","  116,165 ","  63,714 ","  9,597 ","  89,979 ","  33,342 ","  390,805 "
2/27/2021,"  88,760 ","  122,869 ","  54,197 ","  9,811 ","  89,722 ","  34,749 ","  400,110 "
2/26/2021,"  102,524 ","  137,049 ","  49,164 ","  9,834 ","  91,238 ","  37,546 ","  427,355 "
2/25/2021,"  104,940 ","  131,381 ","  40,705 ","  11,020 ","  92,082 ","  37,691 ","  417,819 "
2/24/2021,"  96,998 ","  122,146 ","  54,539 ","  12,168 ","  91,045 ","  38,592 ","  415,488 "
2/23/2021,"  109,758 ","  122,178 ","  57,814 ","  10,960 ","  90,779 ","  37,084 ","  428,573 "
2/22/2021,"  121,008 ","  122,283 ","  59,721 ","  9,465 ","  91,280 ","  38,288 ","  442,045 "
2/21/2021,"  125,967 ","  114,025 ","  56,268 ","  10,463 ","  92,717 ","  38,913 ","  438,353 "
2/20/2021,"  137,090 ","  136,770 ","  46,991 ","  9,936 ","  94,726 ","  40,060 ","  465,573 "
2/19/2021,"  148,859 ","  169,977 ","  28,635 ","  8,619 ","  95,087 ","  44,782 ","  495,958 "
2/18/2021,"  153,578 ","  181,055 ","  17,500 ","  7,871 ","  94,517 ","  49,771 ","  504,293 "
2/17/2021,"  155,695 ","  183,505 ","  15,118 ","  9,417 ","  93,336 ","  49,331 ","  506,403 "
2/16/2021,"  150,193 ","  180,785 ","  27,803 ","  8,606 ","  93,126 ","  45,171 ","  505,684 "
2/15/2021,"  154,919 ","  190,097 ","  25,446 ","  5,596 ","  93,886 ","  48,398 ","  518,341 "
2/14/2021,"  156,373 ","  175,055 ","  32,487 ","  5,948 ","  95,422 ","  44,672 ","  509,957 "
2/13/2021,"  158,847 ","  179,067 ","  23,871 ","  4,751 ","  95,082 ","  45,050 ","  506,669 "
2/12/2021,"  154,843 ","  185,599 ","  28,776 ","  5,736 ","  95,531 ","  47,896 ","  518,382 "
2/11/2021,"  146,319 ","  183,253 ","  24,919 ","  5,953 ","  95,268 ","  42,994 ","  498,706 "
2/10/2021,"  142,590 ","  176,541 ","  18,197 ","  7,159 ","  95,390 ","  41,837 ","  481,714 "
2/9/2021,"  143,943 ","  170,036 ","  19,405 ","  6,180 ","  95,462 ","  40,488 ","  475,514 "
2/8/2021,"  144,687 ","  165,356 ","  25,350 ","  9,251 ","  95,197 ","  42,304 ","  482,145 "
2/7/2021,"  134,347 ","  137,503 ","  39,169 ","  8,584 ","  95,695 ","  37,443 ","  452,741 "
2/6/2021,"  122,338 ","  128,044 ","  53,760 ","  8,120 ","  95,390 ","  37,163 ","  444,816 "
2/5/2021,"  116,855 ","  139,628 ","  55,578 ","  8,373 ","  95,826 ","  38,848 ","  455,108 "
2/4/2021,"  116,794 ","  141,105 ","  68,999 ","  9,243 ","  96,021 ","  40,599 ","  472,760 "
2/3/2021,"  124,231 ","  147,801 ","  57,483 ","  9,212 ","  96,816 ","  40,852 ","  476,395 "
2/2/2021,"  126,129 ","  164,561 ","  43,906 ","  8,464 ","  97,301 ","  39,562 ","  479,922 "
2/1/2021,"  124,551 ","  173,850 ","  31,063 ","  5,335 ","  97,472 ","  41,587 ","  473,857 "
1/31/2021,"  104,220 ","  131,424 ","  53,330 ","  6,547 ","  97,427 ","  40,267 ","  433,215 "
1/30/2021,"  106,929 ","  132,689 ","  61,396 ","  8,211 ","  97,104 ","  42,084 ","  448,412 "
1/29/2021,"  119,178 ","  157,899 ","  56,530 ","  7,947 ","  97,474 ","  47,137 ","  486,164 "
1/28/2021,"  120,002 ","  166,925 ","  46,145 ","  7,091 ","  97,314 ","  45,368 ","  482,846 "
1/27/2021,"  116,455 ","  163,705 ","  31,149 ","  5,660 ","  97,380 ","  43,713 ","  458,061 "
1/26/2021,"  111,840 ","  159,463 ","  34,268 ","  6,610 ","  97,494 ","  42,275 ","  451,949 "
1/25/2021,"  109,870 ","  146,056 ","  49,789 ","  4,822 ","  97,696 ","  42,360 ","  450,593 "
1/24/2021,"  110,157 ","  142,873 ","  33,430 ","  6,580 ","  97,863 ","  40,253 ","  431,155 "
1/23/2021,"  109,581 ","  146,111 ","  39,889 ","  6,467 ","  96,894 ","  39,528 ","  438,471 "
1/22/2021,"  107,211 ","  156,807 ","  34,025 ","  6,086 ","  96,417 ","  39,818 ","  440,363 "
1/21/2021,"  105,867 ","  148,657 ","  47,010 ","  6,503 ","  96,790 ","  41,260 ","  446,085 "
1/20/2021,"  108,610 ","  147,113 ","  51,861 ","  6,680 ","  97,696 ","  42,298 ","  454,258 "
1/19/2021,"  113,674 ","  142,134 ","  53,868 ","  6,951 ","  97,974 ","  42,961 ","  457,562 "
1/18/2021,"  117,051 ","  139,404 ","  45,423 ","  8,795 ","  97,977 ","  42,524 ","  451,174 "
1/17/2021,"  109,010 ","  138,431 ","  38,745 ","  8,253 ","  97,990 ","  39,108 ","  431,538 "
1/16/2021,"  107,670 ","  144,470 ","  40,091 ","  7,947 ","  97,653 ","  42,320 ","  440,151 "
1/15/2021,"  103,547 ","  142,073 ","  58,812 ","  7,847 ","  97,217 ","  44,287 ","  453,784 "
1/14/2021,"  101,314 ","  144,237 ","  61,660 ","  7,441 ","  95,926 ","  43,757 ","  454,335 "
1/13/2021,"  111,717 ","  158,529 ","  50,709 ","  7,047 ","  96,314 ","  42,810 ","  467,127 "
1/12/2021,"  118,625 ","  175,627 ","  35,373 ","  5,854 ","  96,747 ","  43,725 ","  475,950 "
1/11/2021,"  120,384 ","  185,394 ","  33,568 ","  6,051 ","  96,712 ","  44,840 ","  486,948 "
1/10/2021,"  119,248 ","  173,700 ","  20,692 ","  6,920 ","  96,612 ","  41,492 ","  458,664 "
1/9/2021,"  122,381 ","  176,322 ","  12,973 ","  6,431 ","  96,345 ","  43,606 ","  458,058 "
1/8/2021,"  122,084 ","  180,063 ","  17,760 ","  5,766 ","  96,619 ","  45,933 ","  468,226 "
1/7/2021,"  116,166 ","  169,091 ","  27,039 ","  6,393 ","  96,800 ","  46,809 ","  462,298 "
1/6/2021,"  103,165 ","  150,495 ","  52,795 ","  6,474 ","  96,390 ","  45,497 ","  454,816 "
1/5/2021,"  100,318 ","  155,879 ","  45,103 ","  7,381 ","  95,660 ","  44,043 ","  448,384 "
1/4/2021,"  98,617 ","  159,867 ","  39,949 ","  7,315 ","  95,789 ","  43,344 ","  444,881 "
1/3/2021,"  91,677 ","  143,125 ","  39,061 ","  6,397 ","  95,890 ","  39,055 ","  415,207 "
1/2/2021,"  93,304 ","  143,877 ","  31,546 ","  5,654 ","  95,205 ","  40,524 ","  410,109 "
1/1/2021,"  94,138 ","  146,787 ","  34,697 ","  5,918 ","  95,189 ","  40,737 ","  417,466 "
12/31/2020,"  95,517 ","  152,450 ","  43,556 ","  4,329 ","  95,236 ","  41,126 ","  432,214 "
12/30/2020,"  92,297 ","  143,348 ","  60,158 ","  5,766 ","  95,902 ","  42,236 ","  439,707 "
12/29/2020,"  102,468 ","  141,225 ","  54,391 ","  6,852 ","  96,446 ","  42,573 ","  443,955 "
12/28/2020,"  110,083 ","  143,812 ","  42,243 ","  5,537 ","  96,416 ","  42,296 ","  440,386 "
12/27/2020,"  104,567 ","  137,126 ","  48,626 ","  6,662 ","  96,575 ","  39,261 ","  432,817 "
12/26/2020,"  113,221 ","  145,990 ","  49,944 ","  7,590 ","  96,710 ","  39,960 ","  453,415 "
12/25/2020,"  113,409 ","  146,063 ","  40,565 ","  7,361 ","  96,630 ","  39,788 ","  443,816 "
12/24/2020,"  98,552 ","  135,417 ","  61,041 ","  3,852 ","  96,960 ","  38,368 ","  434,189 "
12/23/2020,"  92,636 ","  131,941 ","  73,629 ","  6,840 ","  96,540 ","  40,334 ","  441,919 "
12/22/2020,"  95,013 ","  138,022 ","  67,267 ","  7,073 ","  95,205 ","  38,213 ","  440,793 "
12/21/2020,"  102,919 ","  150,999 ","  45,199 ","  6,995 ","  94,160 ","  40,324 ","  440,597 "
12/20/2020,"  99,970 ","  146,508 ","  44,762 ","  5,999 ","  93,015 ","  37,144 ","  427,398 "
12/19/2020,"  109,509 ","  158,282 ","  39,272 ","  7,575 ","  94,206 ","  39,154 ","  447,998 "
12/18/2020,"  111,314 ","  164,844 ","  60,212 ","  6,747 ","  94,307 ","  41,112 ","  478,536 "
12/17/2020,"  121,633 ","  188,537 ","  34,617 ","  4,977 ","  94,453 ","  39,109 ","  483,326 "
12/16/2020,"  122,016 ","  192,798 ","  26,799 ","  5,439 ","  94,936 ","  40,578 ","  482,567 "
12/15/2020,"  119,090 ","  178,657 ","  38,268 ","  6,280 ","  95,009 ","  38,784 ","  476,087 "
12/14/2020,"  107,195 ","  172,550 ","  38,009 ","  5,597 ","  93,567 ","  38,272 ","  455,189 "
12/13/2020,"  96,117 ","  137,785 ","  40,646 ","  4,800 ","  91,878 ","  34,489 ","  405,713 "
12/12/2020,"  96,817 ","  135,883 ","  38,987 ","  5,310 ","  91,171 ","  35,447 ","  403,616 "
12/11/2020,"  100,507 ","  144,147 ","  43,695 ","  6,143 ","  92,445 ","  37,789 ","  424,726 "
12/10/2020,"  103,484 ","  148,569 ","  45,382 ","  6,692 ","  93,777 ","  37,171 ","  435,075 "
12/9/2020,"  109,075 ","  169,815 ","  35,939 ","  7,031 ","  94,168 ","  36,005 ","  452,033 "
12/8/2020,"  112,098 ","  178,716 ","  29,842 ","  7,088 ","  94,273 ","  37,821 ","  459,838 "
12/7/2020,"  113,181 ","  177,122 ","  22,145 ","  5,332 ","  94,326 ","  38,638 ","  450,745 "
12/6/2020,"  103,578 ","  152,336 ","  23,369 ","  7,203 ","  92,689 ","  36,929 ","  416,104 "
12/5/2020,"  100,839 ","  156,021 ","  26,294 ","  6,793 ","  93,182 ","  36,761 ","  419,890 "
12/4/2020,"  101,521 ","  166,281 ","  28,540 ","  6,651 ","  91,906 ","  38,721 ","  433,620 "
12/3/2020,"  104,537 ","  163,646 ","  46,549 ","  7,296 ","  91,467 ","  41,049 ","  454,544 "
12/2/2020,"  108,005 ","  166,290 ","  48,573 ","  7,191 ","  92,497 ","  38,435 ","  460,990 "
12/1/2020,"  101,276 ","  166,042 ","  50,764 ","  7,480 ","  93,037 ","  38,344 ","  456,943 "
11/30/2020,"  88,597 ","  162,738 ","  46,606 ","  6,541 ","  92,793 ","  38,358 ","  435,632 "
11/29/2020,"  72,571 ","  130,013 ","  49,547 ","  6,680 ","  92,649 ","  37,400 ","  388,859 "
11/28/2020,"  72,638 ","  130,226 ","  36,967 ","  6,744 ","  92,605 ","  36,460 ","  375,640 "
11/27/2020,"  74,951 ","  120,030 ","  41,040 ","  6,553 ","  92,160 ","  38,117 ","  372,851 "
11/26/2020,"  74,403 ","  118,708 ","  47,163 ","  6,972 ","  91,757 ","  37,366 ","  376,369 "
11/25/2020,"  86,045 ","  145,447 ","  41,570 ","  7,547 ","  91,769 ","  40,784 ","  413,161 "
11/24/2020,"  85,733 ","  139,941 ","  56,873 ","  7,776 ","  91,582 ","  41,277 ","  423,181 "
11/23/2020,"  83,873 ","  142,169 ","  47,246 ","  6,686 ","  91,585 ","  39,876 ","  411,435 "
11/22/2020,"  77,873 ","  135,006 ","  33,744 ","  5,919 ","  90,731 ","  38,037 ","  381,310 "
11/21/2020,"  83,748 ","  138,437 ","  23,119 ","  7,012 ","  90,354 ","  39,821 ","  382,491 "
11/20/2020,"  84,031 ","  142,770 ","  40,019 ","  6,731 ","  90,464 ","  40,056 ","  404,071 "
11/19/2020,"  82,859 ","  138,038 ","  63,553 ","  7,741 ","  88,556 ","  40,185 ","  420,932 "
11/18/2020,"  84,230 ","  141,559 ","  65,169 ","  7,349 ","  87,210 ","  40,793 ","  426,310 "
11/17/2020,"  95,698 ","  146,239 ","  42,559 ","  7,824 ","  85,938 ","  40,133 ","  418,392 "
11/16/2020,"  90,270 ","  140,215 ","  44,408 ","  8,672 ","  84,530 ","  39,599 ","  407,695 "
11/15/2020,"  77,636 ","  121,413 ","  55,257 ","  7,658 ","  83,430 ","  35,184 ","  380,579 "
11/14/2020,"  80,727 ","  119,400 ","  63,121 ","  7,547 ","  82,427 ","  37,884 ","  391,106 "
11/13/2020,"  93,891 ","  143,244 ","  41,115 ","  6,638 ","  82,571 ","  40,239 ","  407,698 "
11/12/2020,"  94,335 ","  151,571 ","  34,621 ","  6,591 ","  83,677 ","  41,526 ","  412,321 "
11/11/2020,"  93,315 ","  159,052 ","  29,200 ","  6,617 ","  83,924 ","  40,108 ","  412,216 "
11/10/2020,"  88,416 ","  149,491 ","  42,879 ","  7,390 ","  83,739 ","  39,584 ","  411,500 "
11/9/2020,"  80,969 ","  136,525 ","  59,421 ","  6,458 ","  83,065 ","  39,455 ","  405,893 "
11/8/2020,"  68,873 ","  114,291 ","  61,644 ","  5,345 ","  81,886 ","  36,466 ","  368,506 "
11/7/2020,"  71,077 ","  116,566 ","  60,825 ","  6,236 ","  80,655 ","  36,091 ","  371,450 "
11/6/2020,"  82,989 ","  139,395 ","  44,010 ","  6,387 ","  81,572 ","  37,314 ","  391,667 "
11/5/2020,"  90,582 ","  145,209 ","  33,890 ","  7,524 ","  81,571 ","  37,579 ","  396,356 "
11/4/2020,"  92,675 ","  128,473 ","  51,189 ","  8,615 ","  80,174 ","  37,697 ","  398,823 "
11/3/2020,"  94,322 ","  136,347 ","  50,345 ","  8,260 ","  78,692 ","  38,374 ","  406,340 "
11/2/2020,"  96,687 ","  144,317 ","  42,085 ","  8,754 ","  78,132 ","  38,439 ","  408,414 "
11/1/2020,"  85,352 ","  124,232 ","  39,650 ","  6,478 ","  78,837 ","  38,805 ","  373,354 "
10/31/2020,"  80,752 ","  123,618 ","  46,379 ","  7,536 ","  80,245 ","  38,532 ","  377,061 "
10/30/2020,"  95,389 ","  151,051 ","  26,654 ","  8,716 ","  80,526 ","  36,241 ","  398,576 "
10/29/2020,"  95,614 ","  155,509 ","  36,316 ","  7,297 ","  79,973 ","  36,419 ","  411,129 "
10/28/2020,"  96,536 ","  165,500 ","  28,868 ","  7,263 ","  79,524 ","  35,166 ","  412,856 "
10/27/2020,"  98,247 ","  179,114 ","  19,285 ","  6,604 ","  79,595 ","  36,284 ","  419,129 "
10/26/2020,"  94,180 ","  167,368 ","  30,744 ","  6,416 ","  79,959 ","  37,002 ","  415,670 "
10/25/2020,"  85,522 ","  131,751 ","  42,184 ","  6,057 ","  80,333 ","  32,994 ","  378,842 "
10/24/2020,"  88,370 ","  146,427 ","  27,380 ","  7,066 ","  79,003 ","  32,003 ","  380,248 "
10/23/2020,"  86,094 ","  155,307 ","  52,096 ","  7,071 ","  80,051 ","  35,492 ","  416,111 "
10/22/2020,"  90,995 ","  159,199 ","  52,447 ","  7,585 ","  79,443 ","  34,608 ","  424,277 "
10/21/2020,"  94,677 ","  165,277 ","  39,595 ","  7,518 ","  78,524 ","  33,619 ","  419,208 "
10/20/2020,"  95,153 ","  170,216 ","  32,644 ","  7,842 ","  77,895 ","  32,183 ","  415,933 "
10/19/2020,"  92,266 ","  178,413 ","  21,064 ","  8,575 ","  77,037 ","  31,954 ","  409,308 "
10/18/2020,"  73,256 ","  141,736 ","  47,453 ","  9,210 ","  77,367 ","  29,691 ","  378,713 "
10/17/2020,"  69,400 ","  133,042 ","  56,143 ","  9,244 ","  77,575 ","  29,905 ","  375,310 "
10/16/2020,"  81,658 ","  159,808 ","  40,756 ","  8,442 ","  78,520 ","  31,701 ","  400,884 "
10/15/2020,"  78,601 ","  163,674 ","  52,853 ","  8,605 ","  78,806 ","  32,579 ","  415,118 "
10/14/2020,"  73,724 ","  161,890 ","  57,931 ","  10,050 ","  78,166 ","  31,658 ","  413,418 "
10/13/2020,"  76,843 ","  176,066 ","  40,906 ","  9,577 ","  77,583 ","  32,491 ","  413,465 "
10/12/2020,"  73,300 ","  180,110 ","  47,512 ","  8,402 ","  77,581 ","  31,354 ","  418,258 "
10/11/2020,"  64,505 ","  157,370 ","  54,258 ","  8,321 ","  78,607 ","  29,589 ","  392,651 "
10/10/2020,"  70,639 ","  166,556 ","  38,244 ","  7,592 ","  79,562 ","  30,933 ","  393,527 "
10/9/2020,"  71,253 ","  173,726 ","  46,965 ","  8,338 ","  81,009 ","  33,052 ","  414,343 "
10/8/2020,"  77,353 ","  176,027 ","  41,898 ","  8,853 ","  81,923 ","  31,339 ","  417,392 "
10/7/2020,"  78,362 ","  184,965 ","  33,391 ","  9,529 ","  81,658 ","  31,998 ","  419,903 "
10/6/2020,"  73,272 ","  181,969 ","  33,707 ","  8,690 ","  81,572 ","  31,862 ","  411,071 "
10/5/2020,"  61,954 ","  172,671 ","  45,708 ","  9,115 ","  81,714 ","  31,714 ","  402,876 "
10/4/2020,"  59,435 ","  164,682 ","  24,183 ","  8,844 ","  82,572 ","  28,883 ","  368,600 "
10/3/2020,"  63,841 ","  158,082 ","  26,096 ","  9,575 ","  83,381 ","  30,864 ","  371,839 "
10/2/2020,"  72,404 ","  167,721 ","  24,955 ","  9,857 ","  86,164 ","  34,199 ","  395,300 "
10/1/2020,"  72,332 ","  166,272 ","  35,258 ","  10,522 ","  87,887 ","  34,473 ","  406,744 "
9/30/2020,"  68,846 ","  162,683 ","  42,071 ","  10,610 ","  88,231 ","  34,615 ","  407,055 "
9/29/2020,"  78,598 ","  179,570 ","  25,645 ","  9,133 ","  88,218 ","  35,578 ","  416,742 "
9/28/2020,"  76,960 ","  173,123 ","  47,247 ","  9,072 ","  87,422 ","  36,523 ","  430,347 "
9/27/2020,"  72,027 ","  159,515 ","  51,699 ","  8,875 ","  87,212 ","  32,287 ","  411,614 "
9/26/2020,"  73,861 ","  152,891 ","  55,823 ","  9,125 ","  88,630 ","  31,827 ","  412,156 "
9/25/2020,"  82,190 ","  170,247 ","  41,941 ","  9,103 ","  90,167 ","  32,732 ","  426,380 "
9/24/2020,"  81,288 ","  181,289 ","  26,798 ","  9,099 ","  90,319 ","  32,885 ","  421,680 "
9/23/2020,"  79,682 ","  179,836 ","  22,675 ","  9,776 ","  91,000 ","  31,916 ","  414,885 "
9/22/2020,"  77,649 ","  172,548 ","  24,285 ","  10,342 ","  91,202 ","  32,166 ","  408,191 "
9/21/2020,"  74,390 ","  162,433 ","  32,622 ","  9,623 ","  91,275 ","  32,743 ","  403,087 "
9/20/2020,"  61,943 ","  141,971 ","  40,098 ","  9,877 ","  90,528 ","  30,059 ","  374,476 "
9/19/2020,"  66,312 ","  152,317 ","  37,599 ","  9,440 ","  90,828 ","  30,245 ","  386,742 "
9/18/2020,"  88,267 ","  178,531 ","  24,858 ","  8,033 ","  92,830 ","  34,182 ","  426,701 "
9/17/2020,"  101,840 ","  185,243 ","  18,332 ","  7,368 ","  93,125 ","  36,012 ","  441,921 "
9/16/2020,"  98,167 ","  180,555 ","  23,754 ","  8,441 ","  93,545 ","  34,962 ","  439,423 "
9/15/2020,"  98,847 ","  183,849 ","  23,473 ","  8,530 ","  93,576 ","  34,382 ","  442,656 "
9/14/2020,"  104,903 ","  191,430 ","  21,572 ","  8,265 ","  93,580 ","  33,073 ","  452,822 "
9/13/2020,"  100,751 ","  176,112 ","  14,244 ","  8,380 ","  93,401 ","  31,510 ","  424,397 "
9/12/2020,"  100,996 ","  174,733 ","  16,354 ","  8,362 ","  93,395 ","  32,670 ","  426,510 "
9/11/2020,"  111,639 ","  193,299 ","  13,413 ","  7,146 ","  92,618 ","  36,023 ","  454,138 "
9/10/2020,"  110,606 ","  198,019 ","  21,678 ","  6,786 ","  91,730 ","  37,013 ","  465,834 "
9/9/2020,"  105,486 ","  189,366 ","  41,218 ","  7,537 ","  91,150 ","  35,149 ","  469,905 "
9/8/2020,"  103,164 ","  184,240 ","  54,710 ","  7,895 ","  90,927 ","  35,247 ","  476,183 "
9/7/2020,"  101,510 ","  169,658 ","  49,035 ","  9,257 ","  92,409 ","  33,700 ","  455,569 "
9/6/2020,"  96,159 ","  171,917 ","  46,243 ","  11,130 ","  92,074 ","  34,436 ","  451,959 "
9/5/2020,"  105,981 ","  185,089 ","  29,413 ","  10,659 ","  92,217 ","  34,526 ","  457,885 "
9/4/2020,"  122,493 ","  215,007 ","  21,342 ","  11,697 ","  94,178 ","  37,614 ","  502,331 "
9/3/2020,"  125,406 ","  215,536 ","  35,788 ","  11,774 ","  93,916 ","  36,942 ","  519,361 "
9/2/2020,"  130,193 ","  215,366 ","  25,922 ","  11,188 ","  94,078 ","  35,799 ","  512,546 "
9/1/2020,"  126,330 ","  202,364 ","  30,258 ","  10,081 ","  94,182 ","  35,569 ","  498,785 "
8/31/2020,"  117,747 ","  191,893 ","  38,610 ","  9,808 ","  93,872 ","  34,439 ","  486,368 "
8/30/2020,"  110,837 ","  177,454 ","  34,826 ","  10,599 ","  93,219 ","  32,675 ","  459,611 "
8/29/2020,"  122,747 ","  200,064 ","  33,568 ","  9,933 ","  92,957 ","  36,812 ","  496,081 "
8/28/2020,"  134,620 ","  225,156 ","  35,573 ","  10,658 ","  92,676 ","  40,763 ","  539,446 "
8/27/2020,"  137,985 ","  232,295 ","  30,066 ","  11,018 ","  92,352 ","  40,593 ","  544,309 "
8/26/2020,"  136,435 ","  222,086 ","  35,766 ","  10,991 ","  92,596 ","  39,936 ","  537,811 "
8/25/2020,"  137,304 ","  245,019 ","  31,170 ","  10,649 ","  92,321 ","  37,844 ","  554,307 "
8/24/2020,"  134,111 ","  245,772 ","  29,308 ","  9,313 ","  91,641 ","  39,287 ","  549,431 "
8/23/2020,"  121,995 ","  216,921 ","  22,942 ","  9,168 ","  91,554 ","  37,107 ","  499,687 "
8/22/2020,"  120,987 ","  209,204 ","  24,500 ","  8,514 ","  91,470 ","  39,237 ","  493,913 "
8/21/2020,"  122,080 ","  211,794 ","  29,219 ","  8,651 ","  91,602 ","  40,665 ","  504,010 "
8/20/2020,"  119,315 ","  206,087 ","  34,465 ","  9,455 ","  92,111 ","  39,240 ","  500,674 "
8/19/2020,"  121,918 ","  215,323 ","  26,295 ","  9,595 ","  92,291 ","  39,172 ","  504,594 "
8/18/2020,"  127,935 ","  232,849 ","  14,571 ","  10,800 ","  92,207 ","  38,003 ","  516,365 "
8/17/2020,"  126,436 ","  229,360 ","  19,110 ","  10,358 ","  92,994 ","  38,348 ","  516,605 "
8/16/2020,"  119,941 ","  213,178 ","  20,768 ","  9,846 ","  92,148 ","  35,340 ","  491,222 "
8/15/2020,"  126,645 ","  226,222 ","  18,566 ","  9,256 ","  92,028 ","  36,540 ","  509,256 "
8/14/2020,"  129,568 ","  242,231 ","  31,036 ","  10,590 ","  92,104 ","  38,294 ","  543,823 "
8/13/2020,"  128,726 ","  242,514 ","  35,687 ","  9,336 ","  92,526 ","  37,547 ","  546,335 "
8/12/2020,"  129,545 ","  236,196 ","  38,674 ","  11,773 ","  93,106 ","  38,195 ","  547,488 "
8/11/2020,"  131,185 ","  238,216 ","  33,536 ","  11,654 ","  93,678 ","  38,628 ","  546,897 "
8/10/2020,"  128,510 ","  241,518 ","  38,902 ","  11,898 ","  93,955 ","  39,658 ","  554,441 "
